ID,Age,Marital_Status,Education,Income,MntFruits,MntMeatProducts,MntSweetProducts,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Country
5866,48,Together,Graduation,48186,3,66,7,4,4,7,Spain
8523,54,Married,Graduation,19329,1,16,2,4,3,8,Canada
7901,51,Married,Master,34109,1,5,1,0,3,4,AUS
898,36,Married,Graduation,23477,15,54,8,3,4,8,Spain
10242,56,Together,PhD,47472,0,11,0,2,4,5,Spain
5835,46,Divorced,PhD,14849,2,28,2,2,4,8,Spain
6919,44,Married,Basic,26224,7,15,9,2,3,6,Spain
6197,60,Single,PhD,27238,0,17,0,3,3,9,Spain
10475,52,Together,Master,0,5,65,20,4,6,5,US
4201,60,Single,Graduation,57967,7,137,0,4,8,5,India
5092,73,Widow,PhD,51569,0,47,0,7,7,8,Spain
6566,68,Married,PhD,72550,50,317,38,5,12,8,AUS
6613,52,Married,Master,44511,7,133,14,8,8,8,AUS
9094,67,Married,Basic,62972,15,47,0,7,3,6,Spain
9847,67,Married,Basic,62972,15,47,0,7,3,6,Spain
10767,33,Together,PhD,77845,40,480,40,3,12,1,US
7943,47,Married,PhD,36663,0,6,3,1,3,2,SA
1055,46,Married,Master,53204,0,8,0,1,3,4,Germany
1458,40,Married,Master,21059,3,19,3,3,3,6,Spain
8402,69,Married,Master,67087,35,222,35,7,8,4,AUS
6246,69,Single,Graduation,73892,102,601,58,3,8,1,Canada
4654,30,Together,Graduation,75114,12,523,60,3,5,2,SA
6103,74,Married,Graduation,42192,15,15,6,2,3,4,AUS
8147,62,Married,Graduation,31454,0,11,0,2,3,8,Spain
10207,44,Together,Graduation,22775,1,8,0,1,2,8,SA
4838,44,Together,Graduation,22775,1,8,0,1,2,8,India
10219,50,Together,Graduation,31590,2,15,6,1,3,8,Canada
2176,50,Married,Graduation,80134,16,272,0,5,6,6,SA
9121,50,Married,Graduation,80134,16,272,0,5,6,6,AUS
5802,50,Married,Basic,14188,7,11,12,2,4,6,Germany
10790,37,Married,PhD,18169,0,5,0,1,2,8,Spain
178,66,Married,Graduation,62503,0,193,75,8,11,5,Spain
2308,68,Married,Graduation,46734,5,137,23,6,5,7,Spain
7431,31,Single,PhD,68126,17,311,51,7,5,9,Canada
9405,68,Married,PhD,52869,3,61,1,3,4,7,SA
10525,36,Single,Graduation,26576,0,8,0,1,2,9,Spain
7503,46,Single,Graduation,75825,105,779,105,5,9,4,Germany
8783,72,Married,Graduation,57045,13,104,13,4,9,3,AUS
1403,47,Together,Basic,34984,4,15,5,1,3,7,Spain
4643,49,Married,Graduation,27803,26,46,9,3,4,8,AUS
3463,47,Married,PhD,69283,62,134,26,7,13,5,India
4055,30,Single,Basic,18746,10,11,9,3,3,6,Spain
7010,57,Married,Basic,70924,114,254,152,6,7,3,Spain
4767,57,Married,Basic,70924,114,254,152,6,7,3,Spain
1927,49,Together,Basic,69401,27,159,8,4,5,2,Germany
437,46,Divorced,Master,75012,142,218,58,3,11,1,AUS
4331,44,Together,Master,85738,26,376,26,3,11,1,Spain
4084,47,Together,Graduation,60934,155,155,93,6,11,4,Canada
8135,36,Married,Master,27161,4,23,0,1,3,7,SA
9750,61,Divorced,PhD,64325,60,353,12,10,5,7,Spain
6682,49,Married,Basic,18978,8,1,7,1,3,8,Spain
10581,45,Married,Graduation,41124,7,84,0,7,4,8,Spain
3710,38,Single,PhD,39684,0,35,4,2,2,7,Spain
5207,59,Married,PhD,53378,6,152,6,9,6,8,Spain
9360,40,Married,Graduation,37040,2,73,38,4,5,8,US
4679,45,Married,Master,78710,0,152,50,7,12,4,Spain
1340,36,Married,Graduation,92910,137,792,103,6,13,1,Spain
10839,46,Together,Graduation,36283,5,5,0,1,3,4,Canada
5303,48,Together,PhD,79632,0,510,21,6,9,2,SA
9829,44,Together,Graduation,28587,4,17,10,2,4,6,Spain
10469,41,Together,Graduation,88325,71,860,27,6,9,2,India
3602,64,Married,Master,51412,3,29,5,3,4,4,Spain
4756,70,Divorced,Basic,63998,29,818,33,7,11,4,Spain
8181,44,Single,Basic,38593,12,49,24,4,3,8,Spain
6958,45,Married,Master,27889,0,4,0,1,2,6,AUS
10856,42,Single,Basic,45889,0,6,1,1,3,6,Canada
3321,55,Together,PhD,56575,5,90,16,7,7,5,Canada
5394,43,Single,Basic,16014,9,4,8,1,4,3,Spain
433,64,Alone,Master,61331,5,47,5,11,6,8,Canada
6320,46,Single,Master,70893,44,561,44,6,10,3,Spain
5376,43,Married,Graduation,2447,1,1725,1,0,0,1,US
1867,65,Single,Graduation,64849,48,350,84,9,6,5,Spain
4324,33,Married,Graduation,42387,0,235,4,8,7,8,Spain
3661,27,Single,Basic,80617,51,631,55,4,8,2,India
521,37,Together,Graduation,54006,77,203,24,8,7,7,Spain
10403,44,Together,Graduation,16531,13,6,5,3,3,7,Canada
7186,56,Together,PhD,30843,0,2,0,1,2,5,India
4329,38,Married,PhD,18988,0,6,1,1,3,7,AUS
4394,57,Married,PhD,81051,29,249,29,5,12,2,Spain
1717,34,Single,Graduation,39747,15,93,13,5,4,8,SA
1016,63,Single,PhD,34554,1,6,0,2,3,6,Canada
3783,63,Married,PhD,52854,0,10,1,2,4,5,SA
5848,52,Together,Graduation,81205,74,929,55,5,7,2,India
10727,52,Married,PhD,69084,107,199,30,7,13,8,Spain
5299,52,Married,PhD,69084,107,199,30,7,13,8,Spain
6872,48,Married,PhD,65352,3,84,7,4,8,4,SA
1143,50,Married,Graduation,22063,10,13,11,2,3,7,Canada
10381,43,Single,Graduation,47691,0,3,0,1,2,6,Spain
11007,54,Married,PhD,29187,0,6,0,1,3,8,Spain
9145,50,Single,Graduation,72504,26,470,161,5,6,2,Canada
5267,52,Divorced,Graduation,33986,2,18,1,1,3,7,Spain
9738,36,Together,Master,42386,4,16,4,3,3,8,SA
10212,36,Together,Master,42386,4,16,4,3,3,8,India
10010,69,Divorced,PhD,36957,2,16,1,3,2,9,AUS
10069,34,Together,Basic,13724,7,5,15,2,2,9,SA
2694,55,Married,Graduation,42664,0,3,0,1,3,6,Spain
10613,64,Together,PhD,37334,1,16,2,3,4,4,Spain
4646,71,Married,Basic,78497,26,447,0,5,12,2,Canada
6935,71,Married,Basic,78497,26,447,0,5,12,2,India
5596,66,Together,Basic,58821,14,154,0,9,9,6,SA
1044,69,Together,Graduation,58398,5,201,21,5,8,4,AUS
9274,61,Married,Master,80950,147,112,147,6,9,2,SA
9076,42,Married,PhD,30732,1,25,1,4,4,8,SA
4947,56,Single,Basic,89572,24,974,194,7,9,4,Spain
10176,54,Single,Graduation,57107,0,120,0,4,8,8,Spain
3507,52,Single,Graduation,76467,161,426,44,2,5,6,US
9235,65,Single,Graduation,0,0,8,0,1,2,7,Germany
10341,74,Together,Graduation,51315,28,39,30,2,5,2,AUS
2639,56,Single,Graduation,43602,5,12,3,3,2,6,SA
6201,44,Single,Graduation,38643,2,14,1,2,3,7,Spain
7397,71,Single,Graduation,49090,5,82,0,7,9,7,Spain
2181,52,Married,Graduation,70617,61,753,46,3,7,2,Spain
1204,52,Married,PhD,67536,0,447,71,11,11,8,SA
1170,47,Married,Graduation,27573,15,110,15,5,4,8,Spain
8812,43,Divorced,Basic,13533,3,8,0,2,3,7,Spain
4690,69,Married,Graduation,50725,10,75,10,8,8,8,Canada
1715,44,Together,Graduation,25851,4,18,5,2,3,7,AUS
10821,44,Married,Graduation,57113,4,33,2,4,5,7,Spain
6543,77,Together,Master,62847,168,706,76,3,4,2,Canada
7119,40,Single,Graduation,68627,15,263,54,2,6,1,SA
3518,39,Married,Graduation,25271,1,18,4,1,2,9,India
1245,56,Single,Graduation,63810,12,253,12,4,12,8,Spain
2561,56,Single,Graduation,63810,12,253,12,4,12,8,Germany
9624,64,Together,PhD,65488,45,207,18,3,6,1,Spain
10509,67,Single,Master,36927,0,16,0,3,3,8,US
7629,45,Married,Graduation,22108,3,9,2,2,3,7,Spain
7875,73,Married,Graduation,72025,0,617,50,4,13,2,AUS
2815,47,Married,Graduation,33183,5,39,15,4,3,7,Spain
2936,40,Together,Master,23661,0,4,0,1,3,7,SA
3665,45,Together,Basic,25315,9,8,3,3,3,8,Spain
10888,61,Single,Graduation,45938,11,178,83,8,6,6,US
6637,34,Single,Graduation,66951,162,305,76,3,7,1,India
5077,43,Together,Graduation,77298,115,292,35,6,11,3,Canada
6173,43,Together,Graduation,77298,115,292,35,6,11,3,Spain
3969,48,Together,Master,43018,4,17,6,2,2,5,Germany
4580,53,Married,Graduation,75759,22,708,91,9,9,5,SA
663,33,Single,PhD,33996,2,15,0,1,3,4,Spain
8299,33,Single,PhD,33996,2,15,0,1,3,4,SA
8945,52,Divorced,Graduation,54137,0,11,1,4,4,6,SA
10870,55,Married,Graduation,61223,43,182,118,9,4,5,SA
1184,54,Divorced,PhD,69674,41,215,0,10,10,5,SA
6141,50,Single,Master,49494,9,97,6,6,5,7,Canada
8825,60,Together,Graduation,51195,14,156,24,9,5,8,SA
2217,47,Married,Basic,37284,1,2,1,0,3,6,India
4102,47,Married,Basic,37284,1,2,1,0,3,6,Spain
4653,44,Together,Graduation,42011,0,16,1,3,4,8,SA
10092,68,Divorced,Graduation,70044,0,250,14,7,5,5,Spain
5788,50,Together,Graduation,46053,10,92,7,3,4,5,Germany
4669,41,Married,Basic,24480,19,9,25,3,4,7,SA
6295,45,Married,Graduation,54233,8,158,0,11,5,8,Spain
7453,68,Single,Graduation,36130,43,127,56,3,4,4,Spain
10841,47,Together,PhD,56559,22,133,31,4,8,4,Spain
821,30,Single,Master,92859,61,921,61,5,12,2,Canada
3933,42,Together,Graduation,44010,36,234,72,10,6,9,SA
1225,59,Married,Graduation,80124,84,398,84,3,8,1,SA
7059,59,Married,Graduation,80124,84,398,84,3,8,1,Spain
5633,42,Married,Graduation,50183,12,84,10,3,6,5,SA
843,51,Married,Graduation,64722,0,280,147,8,11,6,Spain
6211,46,Together,PhD,37395,0,9,1,1,3,6,Spain
7007,54,Married,Master,29543,3,18,4,3,2,7,Spain
9671,54,Married,Graduation,19514,3,21,1,3,2,8,Spain
8975,54,Married,Graduation,19514,3,21,1,3,2,8,Spain
6616,47,Together,Graduation,59481,3,85,66,3,8,2,Spain
6248,75,Single,Master,91712,24,746,29,9,11,3,Spain
7428,47,Together,Graduation,80144,132,445,192,3,8,1,AUS
3075,50,Married,PhD,59973,30,168,34,3,7,1,Spain
2937,48,Single,PhD,68352,16,132,33,8,9,6,Canada
203,47,Single,Master,81169,20,613,61,5,9,2,Spain
2021,47,Married,Graduation,61456,76,384,192,6,13,4,Spain
880,56,Together,Basic,22634,23,11,6,2,2,8,Spain
524,56,Together,Basic,22634,23,11,6,2,2,8,AUS
10837,47,Married,Graduation,23957,1,18,11,2,3,6,Canada
7011,49,Married,Graduation,33471,2,27,9,3,4,7,SA
4184,72,Together,PhD,52157,2,29,2,3,5,4,Spain
7679,37,Single,PhD,30298,3,12,1,1,3,3,Spain
7485,72,Widow,PhD,56551,4,32,2,2,4,4,SA
7530,72,Widow,PhD,56551,4,32,2,2,4,4,Spain
4369,65,Absurd,Master,65487,67,500,0,3,6,2,Canada
10652,65,Together,Master,65487,67,500,0,3,6,2,Canada
286,70,Single,Graduation,44213,11,35,4,2,5,6,Spain
5922,48,Married,PhD,40344,0,6,0,4,5,7,Spain
7250,44,Together,Graduation,57867,35,178,23,7,9,6,Canada
2478,49,Married,Graduation,25410,2,4,13,1,4,4,Spain
1160,52,Married,Graduation,13260,4,17,2,3,3,8,Spain
9214,31,Married,Graduation,42691,2,64,17,5,6,5,Spain
273,52,Married,Master,36138,0,16,0,3,4,7,Germany
851,50,Married,Master,57136,5,109,109,5,10,6,Canada
9729,67,Widow,Graduation,58275,10,253,43,8,7,7,Germany
9665,65,Divorced,PhD,54237,3,30,0,5,5,6,SA
2620,48,Married,PhD,34596,0,2,0,1,2,8,SA
8254,48,Married,PhD,34596,0,2,0,1,2,8,Germany
3852,61,Together,Master,74881,72,270,27,9,12,5,India
1000,61,Together,Master,74881,72,270,27,9,12,5,Spain
3099,52,Divorced,Graduation,44267,5,65,5,5,4,9,Spain
6318,34,Married,Graduation,68487,12,385,89,9,13,4,Canada
5396,34,Married,Graduation,68487,12,385,89,9,13,4,AUS
7966,63,Single,Graduation,80982,137,401,22,11,11,5,Spain
454,42,Together,Graduation,69508,32,162,32,11,11,6,SA
309,61,Together,PhD,63342,21,118,10,8,5,6,SA
3571,61,Together,PhD,63342,21,118,10,8,5,6,Spain
8395,61,Single,Graduation,82014,37,265,163,3,12,6,SA
2591,63,Widow,Graduation,76320,35,214,53,6,4,2,US
1640,68,Divorced,Graduation,64587,0,16,6,1,4,3,Spain
810,47,Married,Graduation,74190,81,86,91,4,11,2,Spain
9423,43,Married,Master,32765,3,17,3,2,4,5,Spain
4345,58,Single,Basic,0,1,9,0,1,2,7,AUS
89,47,Married,Basic,22212,9,20,8,2,4,6,SA
5294,33,Single,Graduation,18358,8,19,4,3,4,7,Spain
1321,48,Married,Graduation,26067,2,18,2,3,3,8,Canada
2686,53,Together,Basic,22390,1,4,1,1,2,7,AUS
1215,44,Together,Graduation,70440,117,499,102,5,7,3,Spain
9283,44,Single,Graduation,60199,1,7,0,0,3,4,Canada
3120,41,Together,Graduation,38547,1,10,1,1,2,8,Canada
5868,42,Married,Graduation,19107,4,9,5,1,3,7,Canada
8143,37,Single,PhD,37929,2,46,2,4,5,7,Spain
3479,72,Single,Graduation,16813,8,11,2,2,3,7,Canada
7214,65,Married,Graduation,62187,0,275,45,4,5,3,Spain
5543,56,Together,Graduation,57811,7,114,21,7,11,5,Spain
9347,66,Together,Master,50943,0,7,0,1,3,5,Spain
10160,66,Together,Master,50943,0,7,0,1,3,5,Spain
1406,47,Single,Graduation,53201,7,81,0,6,5,7,Spain
7019,59,Together,Graduation,54414,18,16,26,3,5,4,SA
2157,50,Together,Graduation,26290,8,16,5,2,4,6,Canada
8939,63,Divorced,Graduation,61250,138,65,26,5,12,5,Spain
10250,75,Together,Basic,28389,5,3,4,1,2,7,Spain
1272,57,Single,Master,55250,58,83,0,7,10,5,AUS
3007,56,Together,Graduation,37758,2,10,0,1,3,8,India
5513,56,Together,Graduation,37758,2,10,0,1,3,8,Spain
679,65,Married,PhD,37633,4,20,0,1,3,9,Spain
8876,59,Together,PhD,33629,0,16,0,3,4,9,Spain
10827,55,Married,PhD,36947,3,21,1,3,4,9,AUS
7300,70,Divorced,Graduation,69142,4,34,4,8,7,5,India
4268,63,Married,Graduation,53154,0,21,1,3,4,4,US
4603,62,Married,PhD,65695,32,189,58,5,10,4,Spain
8659,70,Together,PhD,69805,71,174,10,6,11,2,Germany
10708,44,Single,Basic,36975,6,11,4,1,3,7,Spain
1176,49,Married,Graduation,26228,6,4,1,1,2,8,Spain
10380,50,Married,Master,37787,1,40,3,3,3,8,India
7037,48,Married,PhD,37087,55,134,0,4,8,6,SA
11096,70,Together,Basic,57247,4,32,54,2,7,2,Spain
6374,68,Married,PhD,36930,2,31,2,5,4,8,Spain
5552,59,Divorced,Master,48721,18,113,13,4,5,6,SA
2245,53,Married,Master,43641,2,51,2,2,4,6,Spain
6200,71,Married,Graduation,75903,108,185,38,6,9,3,Spain
9904,66,Married,Graduation,71391,123,274,123,6,12,3,Canada
10031,46,Married,PhD,16927,2,23,1,3,4,8,SA
6642,61,Divorced,Graduation,27215,5,22,9,2,4,6,SA
10882,46,Married,Graduation,53858,53,221,150,4,6,4,Spain
5636,59,Single,Graduation,30983,4,50,1,4,3,8,India
8692,70,Together,Graduation,43462,17,97,6,4,5,8,Spain
8091,66,Married,Graduation,63943,184,368,97,6,6,5,India
8080,36,Single,Graduation,26816,1,6,4,0,3,4,India
8370,46,Together,Basic,75484,97,259,194,7,6,4,Canada
4550,56,Together,Master,33564,0,3,0,1,3,5,Spain
3381,69,Married,Master,54348,0,16,0,2,4,6,Canada
10556,63,Married,Graduation,54984,13,131,3,6,6,7,Spain
9467,38,Single,Graduation,34738,2,10,0,1,3,6,Spain
2891,59,Divorced,Graduation,68118,23,123,23,8,4,6,US
5011,59,Divorced,Graduation,68118,23,123,23,8,4,6,Spain
8140,49,Together,Graduation,22682,14,29,2,2,4,4,AUS
11039,47,Married,Graduation,51948,33,54,30,5,4,5,Spain
78,53,Married,Graduation,25293,0,11,2,1,2,8,Spain
5517,53,Married,Graduation,25293,0,11,2,1,2,8,AUS
5290,58,Married,PhD,41551,0,33,0,5,5,8,Canada
4128,60,Together,PhD,56067,12,54,6,7,7,5,SA
8534,70,Married,Graduation,67433,28,259,48,6,13,4,Spain
9592,39,Together,Graduation,22010,2,9,0,2,3,8,Spain
8957,70,Single,Basic,64831,86,249,86,6,5,6,SA
9308,68,Married,Graduation,62820,61,265,61,3,6,1,SA
544,68,Married,Graduation,62820,61,265,61,3,6,1,Spain
5989,63,Divorced,Basic,78353,122,476,153,10,11,8,Canada
635,56,Married,Master,57183,5,64,0,9,7,8,Spain
6673,57,Single,Graduation,23478,6,27,17,3,3,8,US
1710,44,Single,Graduation,30168,20,66,12,6,4,9,Spain
523,33,Married,Graduation,37155,0,26,15,2,4,5,Spain
8977,37,Single,Basic,16581,3,4,3,0,3,4,Spain
9736,42,Married,Graduation,41850,5,19,13,3,3,8,US
1544,55,Divorced,Master,81380,68,689,68,4,10,2,Canada
6575,41,Together,Graduation,56386,48,214,32,9,7,9,SA
6147,51,Divorced,Graduation,25818,2,8,2,0,2,7,Germany
6354,38,Together,Graduation,15345,2,16,2,1,2,8,Spain
4769,45,Together,Master,57954,4,24,0,8,6,7,Spain
7540,70,Married,Graduation,50300,15,60,23,2,8,2,Spain
5247,67,Married,PhD,38725,0,6,1,1,4,4,Spain
5987,33,Together,Basic,10404,2,11,6,1,4,5,Spain
9960,31,Single,Basic,26868,0,1,3,1,2,7,SA
10972,73,Widow,Graduation,72298,35,169,17,4,6,1,Spain
1399,64,Married,Graduation,72905,114,445,165,3,9,1,Spain
2698,46,Single,Graduation,47025,7,108,0,6,5,6,US
6340,37,Single,Graduation,29938,3,7,2,1,3,6,SA
4107,74,Together,PhD,46681,15,69,19,4,4,5,Spain
10906,74,Together,PhD,46681,15,69,19,4,4,5,SA
2557,52,Single,Master,29548,1,6,1,1,2,4,Spain
8786,66,Married,Master,62058,7,74,0,6,7,6,Germany
7187,53,Together,Master,0,42,48,66,4,4,3,AUS
6119,59,Single,PhD,36736,0,3,0,1,2,6,Spain
2980,70,Single,Master,8820,0,13,2,3,3,8,Canada
3850,59,Together,Basic,14918,3,3,4,1,3,6,India
1077,48,Together,Graduation,56715,105,239,172,7,4,4,Spain
9733,44,Together,Basic,24882,4,10,0,1,2,6,India
8462,44,Together,Basic,24882,4,10,0,1,2,6,Spain
4764,70,Together,Master,40442,12,52,22,3,4,7,SA
2223,57,Divorced,Basic,64176,33,249,116,8,8,6,Spain
7788,39,Married,PhD,23536,0,3,0,0,3,3,Spain
5827,64,Divorced,Graduation,35246,0,12,2,3,3,5,SA
2958,44,Married,Graduation,28442,3,10,8,2,4,4,Spain
4954,66,Married,Graduation,48195,27,68,7,4,5,6,Spain
3139,40,Single,Basic,74116,111,704,55,4,10,2,SA
9952,75,Together,Master,78093,32,639,43,4,5,1,SA
8180,70,Divorced,Master,59354,2,53,5,6,5,6,US
3276,46,Together,Basic,36301,12,35,5,3,3,7,SA
4994,79,Single,Master,77598,33,281,66,7,13,3,Spain
3598,50,Married,Graduation,62710,35,83,29,4,12,4,Spain
945,57,Together,Graduation,36317,3,25,2,3,4,7,Spain
5048,51,Single,PhD,42767,6,43,5,3,2,8,SA
6214,40,Married,Master,43815,10,29,7,2,3,6,Spain
6230,51,Divorced,Graduation,44421,5,59,1,5,4,8,Spain
2968,79,Divorced,PhD,48948,8,206,49,7,5,6,AUS
8800,79,Divorced,PhD,48948,8,206,49,7,5,6,SA
1907,72,Divorced,Master,63120,69,279,41,8,9,7,Spain
10478,72,Married,PhD,55517,0,108,6,11,6,9,SA
4188,65,Single,Graduation,36864,5,39,0,5,4,8,AUS
8720,44,Together,Basic,0,2,1607,4,0,1,0,India
2225,45,Divorced,Graduation,82582,120,550,40,4,7,1,AUS
4790,64,Divorced,Graduation,79803,8,216,16,4,5,1,Spain
1131,55,Single,PhD,52569,0,3,0,2,4,3,SA
202,74,Widow,PhD,82032,194,377,125,4,7,1,India
9589,74,Widow,PhD,82032,194,377,125,4,7,1,India
3900,50,Married,Graduation,65685,14,49,7,9,9,5,Canada
9958,50,Married,Graduation,65685,14,49,7,9,9,5,AUS
8955,65,Together,PhD,40451,0,4,0,1,2,5,Spain
10033,49,Divorced,Basic,31163,3,10,2,1,3,6,Germany
5751,49,Divorced,Basic,31163,3,10,2,1,3,6,Canada
3308,70,Married,Graduation,35704,9,12,11,2,4,4,SA
7297,49,Single,Graduation,7500,3,10,7,3,3,7,SA
8008,39,Together,Graduation,36075,0,30,1,2,4,6,Spain
1232,40,Together,PhD,70038,54,348,54,4,8,2,Germany
2345,40,Together,PhD,70038,54,348,54,4,8,2,AUS
1628,51,Together,Graduation,71796,21,311,75,9,4,4,SA
5081,55,Together,Basic,47821,0,16,6,1,3,8,Spain
839,47,Married,PhD,45503,4,44,1,3,4,5,Spain
3706,44,Single,Graduation,28647,8,29,12,2,2,7,Spain
5154,50,Divorced,Master,37760,3,13,10,2,3,6,Spain
8584,70,Together,PhD,85431,53,462,53,2,7,0,Spain
6583,67,Married,Basic,72635,22,323,35,6,6,3,Spain
3433,67,Married,Basic,72635,22,323,35,6,6,3,Spain
10486,74,Married,Graduation,77142,75,162,151,4,8,2,Spain
8687,44,Together,Graduation,53172,62,90,20,2,8,3,India
7842,54,Single,Graduation,36065,7,34,2,3,3,8,Spain
3749,49,Together,Graduation,73926,91,597,91,6,12,3,Canada
1331,45,Single,Graduation,35790,6,20,1,2,3,7,AUS
5995,60,Divorced,Graduation,39552,3,147,24,6,5,8,Spain
8985,58,Together,Basic,68316,80,161,11,10,10,6,Spain
2798,45,Together,PhD,102160,29,138,176,7,10,4,SA
7108,57,Widow,Master,51390,20,47,2,5,5,5,SA
2781,41,Single,Graduation,72066,34,536,51,4,6,2,SA
3623,46,Together,Graduation,21675,0,16,4,4,3,7,India
194,57,Married,Graduation,48006,0,11,2,1,3,6,Spain
10833,47,Married,Graduation,65106,19,133,0,8,13,6,Spain
2315,62,Divorced,Graduation,58401,0,11,29,1,2,4,Spain
6336,62,Married,Graduation,29315,2,14,7,2,4,6,SA
10738,71,Single,Master,49389,0,19,1,2,3,7,AUS
8286,57,Together,PhD,51717,1,17,1,3,4,7,SA
2166,62,Widow,Basic,46779,1,3,0,0,2,4,SA
10691,62,Married,Master,28520,0,10,2,1,2,6,Spain
9739,59,Single,Graduation,34377,0,22,1,2,2,7,Spain
1829,61,Divorced,PhD,54959,0,60,0,9,4,7,Spain
6260,67,Together,Master,82384,51,432,120,3,13,1,AUS
10448,66,Single,Graduation,46998,41,86,6,5,5,7,Spain
1343,54,Together,Graduation,58554,24,68,0,8,6,7,US
4749,54,Together,Graduation,58554,24,68,0,8,6,7,India
531,68,Divorced,PhD,57333,14,397,58,8,9,6,Spain
6905,28,Together,Graduation,80685,45,604,26,6,10,2,Spain
1045,57,Together,Graduation,52117,10,107,0,5,4,7,Spain
4012,50,Together,PhD,62220,12,375,12,7,5,6,Germany
5529,76,Together,PhD,64014,0,30,0,8,5,7,Canada
4001,76,Together,PhD,64014,0,30,0,8,5,7,SA
10420,67,Divorced,Master,46390,14,64,9,4,3,7,US
7723,43,Together,Graduation,75507,93,374,80,8,6,3,Germany
2963,43,Together,Graduation,75507,93,374,80,8,6,3,AUS
10634,71,Married,Master,59412,67,165,43,4,8,3,Spain
5180,54,Divorced,PhD,50616,0,16,1,4,4,7,Spain
6866,53,Together,Master,35924,0,14,3,1,3,5,SA
1328,40,Married,Basic,57937,42,144,48,4,9,3,SA
1139,38,Married,PhD,73356,14,322,14,5,5,2,Spain
4961,48,Together,Master,21255,0,25,2,2,4,4,Spain
5177,48,Married,Master,58494,7,68,0,6,6,6,SA
2075,53,Married,Graduation,72460,10,540,30,3,7,1,SA
3428,31,Together,PhD,68682,0,505,30,4,10,2,Spain
4500,31,Together,PhD,68682,0,505,30,4,10,2,Spain
7369,41,Married,Master,36959,6,25,0,2,3,8,Spain
4381,51,Married,PhD,46463,2,40,11,3,6,6,Spain
9964,43,Single,Graduation,61825,50,100,30,4,8,4,Spain
1630,43,Single,Graduation,61825,50,100,30,4,8,4,Spain
5012,33,Married,Graduation,28691,4,13,0,1,3,8,Spain
6918,33,Married,Graduation,28691,4,13,0,1,3,8,Spain
7822,46,Together,Graduation,54058,18,252,108,4,8,3,Spain
10156,47,Single,Graduation,84196,63,507,31,8,7,3,Spain
3033,59,Together,Master,38620,17,44,22,2,3,3,AUS
4119,59,Together,Master,38620,17,44,22,2,3,3,Germany
11110,49,Single,Graduation,3502,1,1,0,0,0,14,India
332,65,Married,Graduation,47743,2,43,12,4,6,6,Spain
737,73,Married,PhD,80360,86,454,43,4,5,2,Spain
10319,51,Married,Graduation,66303,12,96,12,3,11,8,Spain
2683,53,Married,Graduation,52413,106,271,98,6,12,6,Canada
3445,66,Single,Graduation,60714,162,224,92,7,10,5,SA
10913,38,Single,Master,31385,2,12,1,1,2,8,Spain
4427,27,Single,Basic,83257,27,590,107,5,12,6,Spain
8717,47,Married,PhD,80427,71,449,71,11,8,5,India
2066,73,Together,Graduation,38823,0,11,8,2,3,6,Spain
3340,45,Married,Graduation,42014,15,108,15,7,6,8,Canada
8685,45,Married,Graduation,42014,15,108,15,7,6,8,SA
4149,74,Together,PhD,76140,66,653,0,5,6,2,Spain
8726,58,Divorced,Basic,41713,8,44,10,3,4,6,Canada
2295,68,Married,PhD,62670,30,92,46,5,13,3,SA
3283,50,Married,Basic,70932,193,100,185,6,12,3,Spain
1915,71,Married,PhD,78939,115,243,0,8,6,3,Germany
800,62,Together,Graduation,44512,1,6,0,1,3,4,SA
9166,54,Married,Graduation,63967,84,141,35,4,12,2,Spain
5147,74,Single,Graduation,90842,70,118,187,4,13,1,Spain
13,75,Widow,PhD,25358,0,5,0,1,3,6,SA
8557,40,Single,Graduation,0,3,22,2,2,3,6,AUS
8724,40,Single,Graduation,28567,3,22,2,2,3,6,Spain
9381,44,Married,Graduation,66373,9,124,24,4,10,3,AUS
9384,44,Married,Graduation,66373,9,124,24,4,10,3,AUS
3560,70,Together,Graduation,83844,31,345,31,4,11,1,Germany
241,70,Together,Graduation,83844,31,345,31,4,11,1,Spain
7521,70,Together,Graduation,83844,31,345,31,4,11,1,Canada
9799,54,Divorced,PhD,83664,21,151,21,2,12,5,Spain
5123,71,Married,Master,27450,12,23,11,2,3,7,Spain
448,44,Single,PhD,54880,85,137,45,6,11,5,Spain
4837,57,Married,PhD,71322,43,226,10,8,13,4,Spain
9365,46,Single,PhD,60000,0,217,0,11,5,6,Spain
8932,53,Together,Master,65176,28,183,70,9,6,6,SA
7055,70,Together,PhD,61010,0,57,0,8,11,5,Canada
3537,41,Together,Graduation,31089,3,31,8,3,4,8,Spain
9081,34,Single,Graduation,20518,1,6,1,1,2,5,Spain
4988,74,Married,PhD,34469,6,20,5,1,4,4,SA
1050,70,Married,Graduation,28332,10,13,15,2,4,2,Germany
5610,57,Together,Graduation,33456,3,10,1,1,3,7,India
3526,54,Married,PhD,38443,0,5,0,1,3,7,Spain
5136,49,Single,Graduation,65333,7,92,15,9,8,6,Canada
1411,70,Divorced,Graduation,82623,34,204,153,2,4,1,Spain
701,51,Married,Graduation,73691,21,250,43,6,8,2,Spain
6203,75,Together,Graduation,74485,149,815,49,6,12,3,Spain
7192,67,Together,Graduation,65748,73,93,78,2,10,1,Spain
5181,40,Single,Basic,24367,4,2,11,1,2,9,Spain
